employee_id,employee_name,restaurant_id,shift_start,shift_end,gender,workload,employee_satisfaction,burnout,avg_sale_per_hour,day_of_week,avg_traffic
48846,Victoria Powers,3,08:00:00,17:00:00,Female,1.19,9,1,501.35,Tuesday,33
48847,Laura Smith,3,10:00:00,19:00:00,Male,1.64,3,7,187.86,Tuesday,24
48848,Jose Summers,2,08:00:00,17:00:00,Male,2.51,10,0,265.82,Thursday,48
48849,Steven Ballard,2,10:00:00,19:00:00,Male,2.3,10,0,242.39,Wednesday,28
48850,Caitlyn Cross,1,06:00:00,15:00:00,Female,1.45,6,4,316.49,Thursday,32
48851,Jennifer Wright,2,11:00:00,20:00:00,Male,1.61,6,4,226.59,Tuesday,28
48852,Margaret Montoya,3,09:00:00,18:00:00,Male,1.53,6,4,242.41,Saturday,39
48853,Amy Hardy,2,08:00:00,17:00:00,Female,7.8,3,7,558.96,Friday,31
48854,Kristina Allen,3,12:00:00,21:00:00,Female,0.89,8,2,550.18,Monday,20
48855,Gregory Miller,2,11:00:00,20:00:00,Female,15.97,3,7,337.09,Tuesday,29
48856,Ronald Crawford,3,12:00:00,21:00:00,Female,0.52,5,5,210.4,Wednesday,19
48857,Robin Delgado,3,07:00:00,16:00:00,Female,1.72,9,1,288.92,Thursday,44
48858,Justin Allen,3,12:00:00,21:00:00,Female,1.98,1,9,596.13,Tuesday,29
48859,Austin Kemp,1,06:00:00,15:00:00,Female,5.92,7,3,535.29,Thursday,11
48860,Zachary Murphy,2,05:00:00,14:00:00,Female,2.53,4,6,194.19,Sunday,6
48861,Mary Wilson,1,05:00:00,14:00:00,Female,1.76,4,6,240.8,Sunday,34
48862,Paul Acevedo,2,07:00:00,16:00:00,Female,1.23,8,2,154.84,Thursday,15
48863,Courtney Solomon,1,15:00:00,00:00:00,Male,1.32,8,2,371.62,Wednesday,6
48864,Adam Rodgers,1,09:00:00,18:00:00,Male,4.97,5,5,121.85,Tuesday,21
48865,Jennifer Wade,2,15:00:00,00:00:00,Male,1.47,7,3,531.87,Sunday,3
48866,Courtney Cunningham,1,08:00:00,17:00:00,Male,8.13,3,7,396.75,Monday,49
48867,Jacob Roberson,1,10:00:00,19:00:00,Female,1.0,3,7,565.87,Friday,13
48868,Susan Johnson,2,11:00:00,20:00:00,Female,2.15,4,6,303.26,Tuesday,2
48869,Russell Martin,1,12:00:00,21:00:00,Female,6.1,10,0,102.27,Wednesday,10
48870,Margaret Johnson,1,11:00:00,20:00:00,Male,1.52,10,0,285.79,Wednesday,13
48871,Regina Cain,1,10:00:00,19:00:00,Female,2.55,4,6,414.4,Wednesday,28
48872,Javier Miller,3,10:00:00,19:00:00,Male,1.04,10,0,176.04,Friday,20
48873,Alicia Martin,1,08:00:00,17:00:00,Female,4.27,5,5,586.74,Monday,32
48874,Jesse Wise,3,09:00:00,18:00:00,Female,17.19,1,9,179.41,Friday,11
48875,Robert Oneill,3,11:00:00,20:00:00,Male,1.28,2,8,556.21,Wednesday,39
48876,Nathaniel Nichols,3,05:00:00,14:00:00,Male,1.03,2,8,568.12,Sunday,13
48877,Matthew Sheppard,1,07:00:00,16:00:00,Female,1.31,5,5,588.37,Thursday,32
48878,Brittany Garcia,3,10:00:00,19:00:00,Male,1.19,10,0,350.21,Saturday,12
48879,Alice Graham,1,05:00:00,14:00:00,Male,2.12,1,9,524.61,Tuesday,39
48880,Kimberly Nguyen,3,07:00:00,16:00:00,Female,6.11,3,7,197.69,Saturday,38
48881,Amanda Stout,2,11:00:00,20:00:00,Female,1.2,7,3,399.67,Monday,7
48882,Claudia Irwin,3,12:00:00,21:00:00,Female,1.4,4,6,239.0,Monday,13
48883,Scott Le,2,05:00:00,14:00:00,Male,1.95,5,5,129.84,Thursday,35
48884,Brittany Myers,2,08:00:00,17:00:00,Male,2.4,8,2,329.01,Friday,5
48885,Lynn Murphy,1,15:00:00,00:00:00,Male,1.91,7,3,452.65,Thursday,49
48886,Calvin Williamson,2,07:00:00,16:00:00,Female,2.39,2,8,343.38,Saturday,33
48887,Christine Fernandez,1,13:00:00,22:00:00,Male,2.33,8,2,502.5,Friday,24
48888,Garrett Diaz,3,11:00:00,20:00:00,Female,11.69,4,6,206.56,Monday,3
48889,Jacob Smith,1,05:00:00,14:00:00,Male,2.01,7,3,505.06,Sunday,49
48890,Lisa Guerra,3,07:00:00,16:00:00,Male,1.66,5,5,106.61,Sunday,11
48891,Amanda Jones,3,05:00:00,14:00:00,Male,1.05,6,4,414.08,Thursday,9
48892,James Murphy,2,06:00:00,15:00:00,Female,0.82,8,2,240.57,Sunday,7
48893,Katherine Luna,3,06:00:00,15:00:00,Female,0.87,4,6,451.72,Tuesday,6
48894,Dr. Roger Mckee,1,12:00:00,21:00:00,Male,1.33,9,1,432.59,Wednesday,18
48895,Lindsey Bautista,1,05:00:00,14:00:00,Male,1.39,4,6,350.88,Sunday,21
48896,Carlos Brown,1,11:00:00,20:00:00,Male,2.21,10,0,345.6,Tuesday,26
48897,Dana Fowler,3,09:00:00,18:00:00,Female,1.55,4,6,510.43,Sunday,23
48898,Megan Grant,2,09:00:00,18:00:00,Female,2.88,2,8,297.12,Thursday,35
48899,Yolanda Jenkins,2,09:00:00,18:00:00,Male,1.08,5,5,100.63,Sunday,14
48900,Mark Hensley,3,05:00:00,14:00:00,Male,2.04,1,9,400.54,Sunday,41
48901,Mrs. Nicole Williams,1,10:00:00,19:00:00,Female,1.23,5,5,517.61,Saturday,17
48902,Rachel Robinson,1,11:00:00,20:00:00,Female,2.68,3,7,550.66,Friday,12
48903,Erin Holland,3,06:00:00,15:00:00,Male,1.37,5,5,463.63,Saturday,5
48904,Roger Oconnor,3,05:00:00,14:00:00,Female,2.43,2,8,226.18,Sunday,38
48905,Donald Ford,2,12:00:00,21:00:00,Male,2.42,8,2,247.99,Monday,44
48906,Casey Faulkner,3,06:00:00,15:00:00,Female,1.46,6,4,410.34,Monday,5
48907,Bruce Graham,2,07:00:00,16:00:00,Female,2.03,10,0,206.85,Sunday,41
48908,Christopher White,3,07:00:00,16:00:00,Female,1.69,2,8,283.91,Sunday,33
48909,Regina Gallegos,2,06:00:00,15:00:00,Male,1.18,2,8,183.4,Wednesday,21
48910,Traci Fuentes,3,14:00:00,23:00:00,Male,1.46,8,2,488.18,Monday,38
48911,Gary Harrison,1,12:00:00,21:00:00,Female,1.07,5,5,565.52,Monday,4
48912,Karen Bradford,2,11:00:00,20:00:00,Female,0.88,7,3,434.12,Saturday,5
48913,Andrea Lewis,1,07:00:00,16:00:00,Female,6.09,9,1,299.78,Monday,45
48914,Nicholas Conrad,1,13:00:00,22:00:00,Male,1.09,3,7,558.47,Friday,19
48915,Deborah Ortiz,2,11:00:00,20:00:00,Male,1.24,4,6,572.5,Monday,24
48916,Anita Wiggins,1,05:00:00,14:00:00,Male,0.82,8,2,492.68,Sunday,12
48917,Shawn Miles,2,09:00:00,18:00:00,Female,10.17,3,7,259.99,Saturday,44
48918,Mitchell Garza,3,13:00:00,22:00:00,Male,0.99,5,5,448.82,Thursday,22
48919,Peter Patterson Jr.,1,08:00:00,17:00:00,Male,2.79,10,0,165.67,Monday,39
48920,Glenn Williams,2,10:00:00,19:00:00,Female,10.21,7,3,323.47,Tuesday,28
48921,Amanda Gay,3,07:00:00,16:00:00,Male,3.65,7,3,548.7,Friday,5
48922,Paul Brock,1,05:00:00,14:00:00,Male,1.38,6,4,263.19,Wednesday,38
48923,Frank Villanueva,3,07:00:00,16:00:00,Female,1.63,10,0,181.5,Saturday,36
48924,Robert Ball,2,10:00:00,19:00:00,Male,0.75,6,4,519.77,Friday,1
48925,Christopher Watson,2,15:00:00,00:00:00,Male,2.17,7,3,318.67,Thursday,35
48926,Diane Henderson,2,07:00:00,16:00:00,Female,3.58,6,4,252.63,Sunday,28
48927,Nicole Gates,3,09:00:00,18:00:00,Male,13.35,1,9,541.24,Tuesday,34
48928,Mrs. Debbie Williams,3,08:00:00,17:00:00,Female,1.36,9,1,452.38,Sunday,20
48929,Erika Edwards,1,10:00:00,19:00:00,Male,2.3,7,3,425.84,Thursday,2
48930,Tyler Mcdowell,1,14:00:00,23:00:00,Male,5.57,8,2,364.71,Thursday,3
48931,Karen Cox,3,15:00:00,00:00:00,Male,3.14,5,5,489.79,Sunday,29
48932,Christopher Cummings,3,09:00:00,18:00:00,Male,1.08,10,0,344.69,Thursday,4
48933,Karen Wade,3,11:00:00,20:00:00,Male,7.37,3,7,358.08,Sunday,23
48934,Martin Hawkins,1,05:00:00,14:00:00,Male,7.21,9,1,595.99,Thursday,27
48935,Ashley Johnson,3,06:00:00,15:00:00,Male,1.24,3,7,175.21,Friday,8
48936,Tracy Lopez,3,10:00:00,19:00:00,Male,1.3,2,8,514.76,Thursday,44
48937,Anna Brown,2,12:00:00,21:00:00,Male,1.19,4,6,332.53,Thursday,32
48938,Kevin Wiley,3,08:00:00,17:00:00,Male,1.54,7,3,372.55,Wednesday,47
48939,Robert Downs,3,06:00:00,15:00:00,Female,1.6,5,5,457.66,Saturday,45
48940,Dennis Lawson,1,11:00:00,20:00:00,Female,5.82,8,2,148.9,Monday,29
48941,Diane Lucas,2,14:00:00,23:00:00,Male,2.41,10,0,166.02,Thursday,8
48942,Kenneth Bush,3,07:00:00,16:00:00,Male,0.98,3,7,462.84,Tuesday,19
48943,Jacob Rowe,3,05:00:00,14:00:00,Female,5.55,7,3,316.95,Tuesday,27
48944,Daniel Cruz,3,09:00:00,18:00:00,Male,1.76,6,4,597.19,Monday,42
48945,Kerry Diaz,2,07:00:00,16:00:00,Female,5.41,7,3,505.06,Saturday,49
48946,Erica Henry,2,08:00:00,17:00:00,Female,0.84,6,4,437.95,Thursday,6
48947,Michael Baker,3,07:00:00,16:00:00,Male,11.88,8,2,432.12,Monday,18
48948,Laura Warren,1,05:00:00,14:00:00,Female,1.32,2,8,543.02,Wednesday,11
48949,Christopher Joseph,1,12:00:00,21:00:00,Female,5.96,9,1,480.49,Sunday,25
48950,Dr. Jennifer Ford,1,12:00:00,21:00:00,Female,12.47,1,9,344.02,Monday,8
48951,Amy White,1,06:00:00,15:00:00,Male,2.38,9,1,215.95,Saturday,47
48952,Raymond Day,1,08:00:00,17:00:00,Female,1.37,10,0,509.44,Sunday,7
48953,Ashley Perez,3,09:00:00,18:00:00,Male,3.69,5,5,471.4,Thursday,42
48954,James Taylor,3,08:00:00,17:00:00,Male,1.8,5,5,139.09,Friday,46
48955,Manuel Kemp,1,11:00:00,20:00:00,Male,5.32,1,9,454.21,Tuesday,41
48956,Bailey Smith,3,12:00:00,21:00:00,Male,1.24,7,3,327.87,Friday,1
48957,Melissa Lamb,3,07:00:00,16:00:00,Female,15.59,3,7,300.63,Sunday,32
48958,Angela Yang,3,06:00:00,15:00:00,Female,8.43,10,0,104.98,Friday,20
48959,Katherine Smith,3,06:00:00,15:00:00,Female,2.08,8,2,371.06,Saturday,15
48960,Rhonda Murphy,3,11:00:00,20:00:00,Male,0.86,6,4,461.2,Wednesday,8
48961,Regina Delgado,1,05:00:00,14:00:00,Female,1.35,8,2,517.41,Tuesday,20
48962,Raymond Peters,2,06:00:00,15:00:00,Male,1.34,7,3,397.38,Tuesday,15
48963,Amber Cunningham,3,06:00:00,15:00:00,Female,1.96,5,5,570.8,Monday,21
48964,Keith Todd,1,06:00:00,15:00:00,Female,1.93,5,5,542.41,Monday,49
48965,Brian Grant,1,14:00:00,23:00:00,Male,2.48,2,8,488.76,Sunday,46
48966,Joann Castillo,3,08:00:00,17:00:00,Female,0.93,6,4,405.94,Sunday,17
48967,John Hernandez,3,05:00:00,14:00:00,Male,1.33,6,4,538.43,Saturday,23
48968,Benjamin Cole,2,10:00:00,19:00:00,Female,3.29,5,5,270.98,Sunday,23
48969,Joe Cruz,3,12:00:00,21:00:00,Female,7.12,3,7,208.84,Saturday,14
48970,Melissa Velazquez,1,14:00:00,23:00:00,Male,2.68,3,7,137.1,Thursday,1
48971,Brandon Marquez,3,09:00:00,18:00:00,Female,0.88,10,0,504.46,Friday,29
48972,Michael Moyer,2,07:00:00,16:00:00,Male,1.05,1,9,270.44,Saturday,28
48973,James Johnson,3,15:00:00,00:00:00,Male,3.81,6,4,553.05,Monday,30
48974,Michael Hess,1,07:00:00,16:00:00,Male,2.92,1,9,527.66,Saturday,38
48975,Kristen Gonzalez,3,08:00:00,17:00:00,Male,0.76,2,8,254.22,Monday,20
48976,Jennifer Rocha,3,10:00:00,19:00:00,Female,1.76,3,7,545.05,Thursday,40
48977,Donna Riley,2,06:00:00,15:00:00,Female,0.71,6,4,373.09,Sunday,11
48978,Kayla Austin,2,08:00:00,17:00:00,Male,2.3,4,6,121.48,Wednesday,16
48979,Michael King,3,06:00:00,15:00:00,Female,1.25,5,5,505.61,Friday,34
48980,Thomas Robinson,3,10:00:00,19:00:00,Female,0.93,2,8,459.7,Monday,23
48981,Mark Velez,1,08:00:00,17:00:00,Male,0.94,6,4,535.69,Saturday,8
48982,Darren Gomez,1,12:00:00,21:00:00,Male,1.29,6,4,538.93,Sunday,39
48983,Karl Higgins,2,08:00:00,17:00:00,Female,1.55,7,3,156.17,Saturday,42
48984,Samantha Ward,3,11:00:00,20:00:00,Male,1.55,6,4,358.98,Monday,49
48985,Steven Lin,2,11:00:00,20:00:00,Female,1.2,4,6,314.48,Monday,13
48986,Melissa Perkins,3,07:00:00,16:00:00,Female,1.59,3,7,454.52,Friday,42
48987,Leslie Bradshaw,1,06:00:00,15:00:00,Female,8.85,4,6,315.97,Thursday,31
48988,Alyssa Lewis,1,10:00:00,19:00:00,Male,1.57,7,3,391.91,Friday,41
48989,Aaron Pena,2,12:00:00,21:00:00,Female,8.05,3,7,474.66,Wednesday,48
48990,David Green,3,14:00:00,23:00:00,Male,47.28,9,1,203.85,Wednesday,38
48991,Sarah Myers,2,08:00:00,17:00:00,Male,0.63,8,2,498.96,Monday,25
48992,Jennifer Browning,2,06:00:00,15:00:00,Female,2.06,2,8,193.58,Monday,32
48993,Jessica Rodgers,3,08:00:00,17:00:00,Female,3.12,9,1,282.92,Sunday,50
48994,Mr. Eric Pierce MD,1,05:00:00,14:00:00,Female,0.9,3,7,371.5,Sunday,9
48995,Nicole Petersen,1,06:00:00,15:00:00,Female,5.12,1,9,103.27,Wednesday,20
48996,Keith Gomez,3,12:00:00,21:00:00,Female,1.75,4,6,356.52,Sunday,7
48997,Jennifer Fisher,2,07:00:00,16:00:00,Female,4.04,5,5,373.9,Monday,31
48998,Jeremy Avery,2,13:00:00,22:00:00,Male,3.4,6,4,427.13,Monday,50
48999,Mary Young,1,09:00:00,18:00:00,Male,5.18,7,3,488.56,Tuesday,19
49000,Lisa Nixon,3,10:00:00,19:00:00,Female,7.48,4,6,515.83,Monday,6
49001,Bryan Miller,2,06:00:00,15:00:00,Male,3.87,10,0,167.98,Saturday,48
49002,Larry Jackson,3,05:00:00,14:00:00,Male,2.02,5,5,392.95,Saturday,48
49003,Tammy Cameron,3,09:00:00,18:00:00,Female,0.64,1,9,134.2,Tuesday,28
49004,Mrs. Stephanie Price,3,10:00:00,19:00:00,Female,4.59,10,0,104.67,Saturday,7
49005,Brandon Porter,1,10:00:00,19:00:00,Male,1.46,8,2,468.48,Sunday,42
49006,Carl Farrell,2,08:00:00,17:00:00,Male,8.37,6,4,341.66,Monday,46
49007,Marcus Fischer,1,12:00:00,21:00:00,Female,1.24,9,1,599.78,Sunday,50
49008,Melinda Villegas,1,11:00:00,20:00:00,Male,2.24,4,6,231.33,Thursday,37
49009,Caitlin Hernandez,3,15:00:00,00:00:00,Male,0.74,7,3,300.01,Friday,10
49010,Andre Preston,3,07:00:00,16:00:00,Female,1.94,5,5,152.63,Sunday,3
49011,Jeremy Perez,1,06:00:00,15:00:00,Male,20.65,3,7,380.96,Monday,46
49012,Curtis Jones,1,08:00:00,17:00:00,Male,1.06,5,5,514.94,Friday,28
49013,Cory Jones,2,06:00:00,15:00:00,Male,1.18,2,8,201.0,Thursday,15
49014,Kelly Poole,3,08:00:00,17:00:00,Male,2.7,6,4,561.5,Friday,1
49015,Curtis Campos,2,08:00:00,17:00:00,Male,0.69,10,0,205.58,Tuesday,10
49016,Michael Moore,1,11:00:00,20:00:00,Male,2.15,5,5,391.65,Wednesday,15
49017,Jessica Nguyen,1,06:00:00,15:00:00,Male,2.8,9,1,393.26,Thursday,14
49018,Deborah Hunter,2,05:00:00,14:00:00,Female,0.73,1,9,457.82,Thursday,12
49019,Hector Vasquez,2,09:00:00,18:00:00,Female,1.99,1,9,400.64,Wednesday,46
49020,Alicia Duarte,3,11:00:00,20:00:00,Male,1.39,7,3,192.21,Friday,21
49021,Andrew Rivera,1,11:00:00,20:00:00,Female,8.24,2,8,440.9,Sunday,32
49022,Kevin Nunez,1,05:00:00,14:00:00,Female,6.17,6,4,545.33,Monday,32
49023,Lindsey Williams,3,13:00:00,22:00:00,Male,1.44,5,5,544.48,Monday,38
49024,Anthony Jones,1,05:00:00,14:00:00,Male,0.84,8,2,177.72,Sunday,13
49025,Tina Harris,2,06:00:00,15:00:00,Female,21.9,8,2,387.1,Tuesday,45
49026,Hannah Salazar,1,12:00:00,21:00:00,Female,11.64,8,2,511.69,Wednesday,10
49027,John Riggs,2,09:00:00,18:00:00,Female,1.67,2,8,207.49,Friday,10
49028,Michael Myers,3,09:00:00,18:00:00,Female,0.88,4,6,316.4,Sunday,25
49029,Katherine Craig,2,08:00:00,17:00:00,Male,10.14,7,3,263.32,Friday,27
49030,Mark Joyce,2,07:00:00,16:00:00,Male,4.89,10,0,306.5,Saturday,5
49031,Michael Reed,1,15:00:00,00:00:00,Male,2.53,2,8,585.83,Friday,34
49032,Anita Wilson,2,08:00:00,17:00:00,Female,1.03,9,1,476.39,Friday,20
49033,Jeffrey Smith,3,11:00:00,20:00:00,Female,1.67,9,1,481.47,Sunday,40
49034,Steven Caldwell,1,12:00:00,21:00:00,Female,1.79,9,1,281.4,Sunday,43
49035,Jessica Cooper,3,10:00:00,19:00:00,Female,1.05,3,7,485.93,Friday,28
49036,Lee Hood,1,09:00:00,18:00:00,Male,1.93,6,4,108.04,Sunday,33
49037,Kathleen Shaw,3,06:00:00,15:00:00,Female,3.3,3,7,148.1,Tuesday,38
49038,Kathryn Eaton,1,11:00:00,20:00:00,Male,5.1,10,0,143.0,Sunday,50
49039,Aaron Harris,1,13:00:00,22:00:00,Male,1.1,9,1,163.54,Friday,5
49040,Nathan Jackson,2,09:00:00,18:00:00,Female,13.85,1,9,577.98,Sunday,10
49041,Gloria Solis,3,15:00:00,00:00:00,Male,4.54,5,5,463.65,Wednesday,46
49042,Jennifer Hebert,3,07:00:00,16:00:00,Male,7.16,10,0,374.09,Thursday,13
49043,Cindy Savage,3,07:00:00,16:00:00,Female,8.33,9,1,227.53,Wednesday,31
49044,Elizabeth Ramos,1,14:00:00,23:00:00,Male,2.45,1,9,193.85,Friday,8
49045,Jennifer Clark,2,07:00:00,16:00:00,Male,0.99,6,4,334.63,Sunday,19
49046,Kaitlyn Gonzalez,2,09:00:00,18:00:00,Female,0.85,6,4,405.48,Saturday,11
49047,Laura Frye,2,09:00:00,18:00:00,Male,5.83,3,7,238.07,Tuesday,4
49048,Sarah Humphrey,2,05:00:00,14:00:00,Female,7.3,5,5,445.86,Friday,49
49049,Russell Walker,1,12:00:00,21:00:00,Female,0.74,5,5,560.58,Thursday,5
49050,Brett Gentry,2,08:00:00,17:00:00,Male,1.27,5,5,574.9,Wednesday,32
49051,Scott Hill,1,05:00:00,14:00:00,Male,1.09,9,1,414.91,Wednesday,17
49052,Miss Denise Bryant,1,11:00:00,20:00:00,Male,1.93,3,7,255.98,Friday,30
49053,Lisa Pierce,3,05:00:00,14:00:00,Female,1.12,7,3,134.63,Sunday,37
49054,James Briggs,1,10:00:00,19:00:00,Male,2.19,5,5,462.21,Sunday,6
49055,Richard Barber,2,10:00:00,19:00:00,Male,1.28,5,5,460.26,Thursday,10
49056,Mr. Ethan Ramirez,1,11:00:00,20:00:00,Female,2.15,9,1,564.17,Monday,42
49057,Luke Myers,3,08:00:00,17:00:00,Male,12.72,8,2,435.87,Wednesday,19
49058,Desiree Hardy,1,15:00:00,00:00:00,Male,4.38,1,9,110.09,Wednesday,21
49059,Timothy Matthews,2,07:00:00,16:00:00,Female,1.78,5,5,416.98,Wednesday,12
49060,Jasmine Grant,1,10:00:00,19:00:00,Female,4.82,10,0,489.9,Saturday,38
49061,Tara Boyd,2,13:00:00,22:00:00,Male,3.44,4,6,221.66,Wednesday,40
49062,Anthony Phillips,1,08:00:00,17:00:00,Female,2.19,7,3,159.0,Saturday,49
49063,Stephen Briggs,2,08:00:00,17:00:00,Male,8.06,8,2,434.34,Wednesday,22
49064,Jennifer Smith,3,10:00:00,19:00:00,Female,3.81,6,4,141.52,Thursday,42
49065,Allison Miller,3,08:00:00,17:00:00,Female,1.24,7,3,512.73,Friday,10
49066,Donald Jackson,2,05:00:00,14:00:00,Female,7.98,1,9,310.86,Sunday,41
49067,Zachary Kelly,3,09:00:00,18:00:00,Male,9.36,7,3,256.81,Tuesday,25
49068,Wayne Ramirez,2,05:00:00,14:00:00,Male,1.06,10,0,412.38,Friday,14
49069,Thomas Smith,2,14:00:00,23:00:00,Male,1.15,4,6,304.63,Tuesday,12
49070,Steven Cooper,1,12:00:00,21:00:00,Male,0.81,2,8,312.67,Tuesday,9
49071,Nicholas Osborne,3,15:00:00,00:00:00,Male,1.49,9,1,132.11,Friday,40
49072,Brandon Shaffer,3,10:00:00,19:00:00,Female,15.29,3,7,312.39,Friday,3
49073,Jack Cabrera,3,11:00:00,20:00:00,Male,2.25,7,3,165.82,Friday,23
49074,Stacey Bailey,3,12:00:00,21:00:00,Female,0.89,8,2,263.33,Monday,17
49075,Melissa Andrade,1,05:00:00,14:00:00,Male,8.1,3,7,378.23,Tuesday,41
49076,Christopher Hodges,2,12:00:00,21:00:00,Male,1.43,1,9,367.85,Sunday,27
49077,Elizabeth Cross,1,11:00:00,20:00:00,Male,1.36,3,7,402.96,Thursday,34
49078,Justin Williams,3,15:00:00,00:00:00,Male,1.33,9,1,257.67,Wednesday,9
49079,Stephanie Decker,1,11:00:00,20:00:00,Female,1.4,8,2,409.35,Friday,33
49080,Courtney Fisher,1,09:00:00,18:00:00,Female,1.38,5,5,281.24,Thursday,2
49081,Shannon Roberts,2,06:00:00,15:00:00,Female,1.53,9,1,216.29,Tuesday,23
49082,Elizabeth Burns,1,05:00:00,14:00:00,Male,1.71,6,4,488.03,Wednesday,49
49083,Paul Walker Jr.,3,05:00:00,14:00:00,Male,1.13,8,2,499.03,Thursday,18
49084,Daniel Lopez,2,11:00:00,20:00:00,Male,1.11,2,8,285.17,Thursday,12
49085,Janice Morris,1,14:00:00,23:00:00,Male,1.31,2,8,599.15,Saturday,20
49086,Thomas Jones,1,05:00:00,14:00:00,Male,1.64,6,4,248.41,Wednesday,18
49087,Elizabeth Ramos,1,06:00:00,15:00:00,Female,1.88,3,7,185.66,Monday,38
49088,Amanda Adkins,2,12:00:00,21:00:00,Female,1.24,2,8,459.64,Wednesday,26
49089,Trevor Payne,1,08:00:00,17:00:00,Female,0.89,6,4,234.38,Thursday,4
49090,Jodi Thomas,3,14:00:00,23:00:00,Male,7.76,5,5,276.39,Tuesday,34
49091,Gabriel Matthews,1,06:00:00,15:00:00,Female,3.27,1,9,495.0,Thursday,24
49092,Samantha Turner,1,12:00:00,21:00:00,Male,0.91,3,7,466.01,Friday,9
49093,Julia Jones,2,07:00:00,16:00:00,Female,1.44,9,1,565.69,Tuesday,26
49094,Debra Brown,1,05:00:00,14:00:00,Male,1.23,2,8,261.5,Thursday,19
49095,Rebecca Sherman,1,11:00:00,20:00:00,Male,1.32,6,4,166.28,Monday,24
49096,Alejandro Phillips,1,10:00:00,19:00:00,Female,0.92,1,9,460.09,Wednesday,29
49097,Chad Hernandez,1,12:00:00,21:00:00,Female,1.6,1,9,166.91,Wednesday,11
49098,Mitchell Martinez,2,05:00:00,14:00:00,Male,1.51,10,0,332.83,Monday,18
49099,Paula Wilson,2,08:00:00,17:00:00,Male,1.89,5,5,270.56,Saturday,36
49100,Brian Franklin,2,09:00:00,18:00:00,Male,2.15,5,5,525.45,Thursday,24
49101,Colleen Ross,3,08:00:00,17:00:00,Female,3.22,5,5,404.13,Tuesday,40
49102,Ryan Vazquez,2,09:00:00,18:00:00,Female,1.61,9,1,510.87,Tuesday,42
49103,Rebecca King,1,13:00:00,22:00:00,Male,0.93,5,5,426.52,Thursday,7
49104,Christopher Doyle,3,07:00:00,16:00:00,Male,1.89,3,7,204.36,Wednesday,30
49105,Leslie Sanford,1,08:00:00,17:00:00,Female,4.24,3,7,117.54,Wednesday,17
49106,Christina Valdez,1,06:00:00,15:00:00,Female,0.97,6,4,146.18,Saturday,21
49107,Michael Moore,1,05:00:00,14:00:00,Female,1.39,4,6,513.22,Sunday,38
49108,John Williams,1,05:00:00,14:00:00,Female,6.32,10,0,392.64,Thursday,46
49109,Sarah James,1,07:00:00,16:00:00,Male,2.76,7,3,211.84,Tuesday,33
49110,Steven Webster,3,10:00:00,19:00:00,Female,0.83,8,2,528.02,Thursday,6
49111,Mark Spencer,2,05:00:00,14:00:00,Female,3.01,1,9,378.98,Monday,44
49112,Catherine Taylor,3,05:00:00,14:00:00,Female,1.43,4,6,154.74,Wednesday,8
49113,Carol Randolph,2,12:00:00,21:00:00,Female,2.55,5,5,422.09,Monday,41
49114,Julia Gardner,3,07:00:00,16:00:00,Female,1.89,8,2,301.68,Friday,13
49115,Samantha Nguyen,1,11:00:00,20:00:00,Male,22.82,4,6,431.76,Saturday,46
49116,Robert Boone,2,05:00:00,14:00:00,Female,28.83,3,7,520.44,Sunday,8
49117,Lisa Farmer,1,07:00:00,16:00:00,Female,0.79,1,9,494.58,Sunday,2
49118,Maureen Thomas,3,10:00:00,19:00:00,Male,2.33,2,8,505.16,Thursday,50
49119,Mrs. Danielle Ruiz,3,09:00:00,18:00:00,Female,5.25,8,2,467.49,Friday,47
49120,Denise Howell,1,06:00:00,15:00:00,Female,2.7,4,6,344.21,Friday,18
49121,Denise Gonzalez,3,05:00:00,14:00:00,Female,1.1,4,6,357.09,Saturday,28
49122,Connor Hill,3,11:00:00,20:00:00,Female,1.59,9,1,239.37,Wednesday,36
49123,Theresa Moore,1,08:00:00,17:00:00,Female,1.9,5,5,170.08,Monday,25
49124,Cynthia Lara,1,09:00:00,18:00:00,Male,1.65,9,1,503.95,Wednesday,7
49125,Derek Rios,2,12:00:00,21:00:00,Male,2.07,4,6,158.89,Thursday,22
49126,Jennifer Phillips,3,15:00:00,00:00:00,Male,2.59,1,9,228.92,Saturday,45
49127,Brandon Morrow,1,09:00:00,18:00:00,Male,1.01,4,6,397.53,Friday,22
49128,John Miller,1,08:00:00,17:00:00,Female,0.9,2,8,443.18,Sunday,14
49129,Tonya Jones,1,14:00:00,23:00:00,Male,1.3,7,3,292.59,Sunday,33
49130,Tanya Parker,1,07:00:00,16:00:00,Male,3.1,9,1,137.85,Sunday,33
49131,Pamela Scott,2,07:00:00,16:00:00,Male,4.89,5,5,115.69,Friday,17
49132,Melissa Bailey,3,06:00:00,15:00:00,Female,8.72,9,1,103.37,Saturday,49
49133,Monique Miller,1,10:00:00,19:00:00,Female,0.87,6,4,163.19,Monday,3
49134,Eric White,1,07:00:00,16:00:00,Female,0.84,6,4,479.37,Friday,26
49135,Thomas Carlson,2,11:00:00,20:00:00,Female,14.12,8,2,446.86,Monday,34
49136,Cynthia Case,2,13:00:00,22:00:00,Male,9.39,2,8,548.38,Sunday,24
49137,Christopher Gamble,1,12:00:00,21:00:00,Female,1.57,7,3,315.67,Saturday,2
49138,Brianna Pena,1,14:00:00,23:00:00,Male,1.42,4,6,114.39,Friday,2
